X,Y,Z
0.59276631,1.5609229,0.084118398
0.59081118,1.5647753,0.084343721
0.5894114,1.5686481,0.084528336
0.58790603,1.5726307,0.08482744
0.58637487,1.5766879,0.085278009
0.58479876,1.5808217,0.085778867
0.58316797,1.5849974,0.086430556
0.58154627,1.5892076,0.087080927
0.57993577,1.5933881,0.087847748
0.57827013,1.5975391,0.088686942
0.57658448,1.6016221,0.089641545
0.57482038,1.6057155,0.090701097
0.57230657,1.6098339,0.092117113
0.5697267,1.6138184,0.093669105
0.56700101,1.6176806,0.095347997
0.56450086,1.6211134,0.096923964
0.5616218,1.6247766,0.098769656
0.55868224,1.6282653,0.100732896
0.55568541,1.6315719,0.102793699
0.55269269,1.6347037,0.104948391
0.549654,1.6376033,0.107255011
0.54660197,1.6402703,0.109698624
0.54354914,1.642676,0.11229595
0.54056252,1.6448631,0.11498615
0.53769218,1.6467899,0.11776121
0.53455937,1.6488215,0.12083372
0.53181199,1.6502844,0.12378623
0.5290838,1.6515385,0.1268227
0.52642561,1.65258,0.12994396
0.52404709,1.653398,0.13281747
0.52145709,1.6540444,0.13611488
0.51900844,1.6544292,0.13948975
0.51667015,1.6546362,0.14289957
0.51445769,1.6546227,0.14636766
0.51231518,1.6544038,0.14991695
0.51027488,1.6539782,0.15352219
0.50830621,1.6533451,0.15719022
0.50641962,1.6525273,0.16096443
0.5045656,1.651521,0.16483917
0.50253257,1.6503295,0.1691427
0.50088043,1.6489534,0.17309735
0.49927742,1.6474466,0.17705676
0.49786533,1.646008,0.18062361
0.49637108,1.6442258,0.18455364
0.49492441,1.6422932,0.18847525
0.49348568,1.6401694,0.19246221
0.49208833,1.6379074,0.19649127
0.49071181,1.6354616,0.20056435
0.48939654,1.6328711,0.20463781
0.4881737,1.6301361,0.20867421
0.48700075,1.6272618,0.2127219
0.48591675,1.6242487,0.21672338
0.48476401,1.6209171,0.22110223
0.48373454,1.6177022,0.22509826
0.48268625,1.6143927,0.22910856
0.48171462,1.611012,0.23309822
0.48078844,1.6075374,0.23704199
0.47994275,1.6039998,0.2409106
0.47915251,1.6004005,0.24468982
0.47836845,1.5967685,0.24843453
0.4776079,1.5930957,0.25208421
0.47683601,1.5894052,0.25568851
0.47608341,1.5856657,0.25921826
0.47536195,1.5818967,0.26266933
0.47467592,1.5781213,0.26605304
0.47399044,1.5743022,0.26932787
0.4733116,1.5704548,0.27254742
0.47264031,1.5666029,0.27566882
0.47198666,1.5627466,0.27873703
0.47135794,1.558838,0.28171506
0.47071619,1.5549156,0.28465952
0.47004255,1.5509639,0.2875653
0.46941836,1.5473797,0.29016826
0.4687186,1.5433874,0.29298017
0.46802864,1.5393885,0.29568083
0.46734312,1.5354241,0.29832117
0.46666277,1.5314512,0.30087193
0.46596433,1.5274382,0.30338832
0.46524051,1.5233919,0.30585396
0.46450327,1.5193494,0.30825058
0.46378215,1.5153061,0.31057702
0.46307861,1.511259,0.31281684
0.46231438,1.5068011,0.31525563
0.4616008,1.5027189,0.31737944
0.46088834,1.4986239,0.31948767
0.46017519,1.4944962,0.32154732
0.45947119,1.4903678,0.32357049
0.45877352,1.4862547,0.3255254
0.45806591,1.4821744,0.32741593
0.45735495,1.4781229,0.32925466
0.45664698,1.4740881,0.3310488
0.45594566,1.4700877,0.33281578
0.45522226,1.4661024,0.33453568
0.45446379,1.4621471,0.33623521
0.4536853,1.4582303,0.33788064
0.45292038,1.4543666,0.33948653
0.45217178,1.4505762,0.34103377
0.45144249,1.4468549,0.34254435
0.45072132,1.4431776,0.34403791
0.44998383,1.439552,0.34551575
0.44923242,1.4359969,0.34697478
0.44847961,1.4325323,0.3483926
0.44774786,1.4291925,0.34978375
0.44705426,1.425961,0.35114262
0.446359,1.4228218,0.35248294
0.4456269,1.4197845,0.35380476
0.44486937,1.4168348,0.35511482
0.44410305,1.4139877,0.35641043
0.44335706,1.4113086,0.35766331
0.44263298,1.408761,0.35889454
0.44189073,1.4063258,0.36009361
0.44111128,1.4039795,0.36129032
0.44027791,1.4017186,0.36247065
0.43941458,1.3995605,0.36361906
0.43856153,1.3975185,0.36473616
0.43780311,1.3957277,0.36573097
0.43691319,1.393893,0.36682033
0.43598323,1.3921272,0.36789549
0.43497949,1.3903779,0.36898062
0.43394344,1.3886724,0.37006073
0.43238541,1.3871591,0.37126838
0.43081779,1.3857174,0.37245526
0.42925468,1.3843311,0.37363732
0.42766574,1.3829743,0.37481823
0.42601858,1.3816359,0.37601013
0.42423562,1.3801419,0.3773093
0.42254711,1.3788057,0.37849162
0.42087819,1.3775055,0.37967259
0.41919253,1.3762603,0.38084799
0.41751267,1.3750595,0.38200892
0.41630304,1.3737589,0.38302792
0.41504685,1.3724717,0.38406154
0.4137736,1.3711922,0.38508241
0.41250443,1.3699336,0.38608628
0.41123604,1.3686952,0.38707943
0.40998593,1.3675071,0.38806
0.40873989,1.3663558,0.38903786
0.40747327,1.3652287,0.39000401
0.4062456,1.3640934,0.39095177
0.40493146,1.3629737,0.39191596
0.40363268,1.3618565,0.39288063
0.4023442,1.3607259,0.39383541
0.40103637,1.3596085,0.39479649
0.39970534,1.3585121,0.3957663
0.39836735,1.3574526,0.39674616
0.39701059,1.3563933,0.39774103
0.39559039,1.3553342,0.39875797
0.39413971,1.3542804,0.39977755
0.39267027,1.3532505,0.40081119
0.3912381,1.3522203,0.40184916
0.38978299,1.3512086,0.40290387
0.38829091,1.3502441,0.40397126
0.3867758,1.3493136,0.40504618
0.38523428,1.3483992,0.40612024
0.3836678,1.3474835,0.40719628
0.38207573,1.3466061,0.40826974
0.38050246,1.3457617,0.40933505
0.3789018,1.3449667,0.41042671
0.37732529,1.3441949,0.41150146
0.37571832,1.3434535,0.41258536
0.3740701,1.3427522,0.41366515
0.37242501,1.3420942,0.41475479
0.37077277,1.341487,0.41585071
0.36910838,1.3409251,0.41696282
0.36742815,1.3404227,0.41808093
0.36570751,1.3399808,0.41921991
0.36397284,1.3395917,0.42036138
0.36222434,1.3392684,0.42151268
0.36041793,1.3390071,0.42268605
0.35859451,1.3388144,0.42385471
0.35678691,1.3386679,0.42501871
0.35498414,1.338575,0.42616793
0.35320024,1.3385351,0.42730263
0.35144476,1.3385796,0.42842791
0.34971164,1.3386707,0.42954512
0.34801234,1.3387975,0.43063098
0.34631686,1.33896,0.43170819
0.3446326,1.3391531,0.43275806
0.34296897,1.3393909,0.4337911
0.34136597,1.339672,0.43481845
0.33978479,1.3399874,0.43583717
0.33821474,1.3403281,0.43683845
0.33660459,1.3406947,0.43784054
0.33498012,1.3410653,0.43883969
0.33335683,1.341472,0.43982172
0.33176383,1.3418931,0.44079532
0.3301931,1.3423408,0.44174766
0.3286657,1.342778,0.44267414
0.32715586,1.343211,0.44359698
0.3256507,1.3436302,0.44448576
0.32417022,1.3440594,0.44535314
0.32271408,1.3445032,0.44620517
0.32131806,1.3449453,0.44703965
0.31990693,1.3453863,0.44785512
0.31845555,1.3458258,0.44867195
0.31698231,1.3462934,0.44946427
0.3155054,1.3467837,0.4502476
0.31403018,1.3473068,0.45102889
0.31254314,1.3478453,0.45178705
0.31103553,1.3484031,0.45253567
0.30946927,1.3489844,0.4532801
0.30785472,1.3495819,0.45401532
0.30619617,1.3502053,0.45473596
0.30452091,1.3508828,0.45543964
0.30284781,1.3516203,0.45611496
0.30115341,1.3523878,0.4567807
0.2994089,1.3532167,0.45743898
0.29760195,1.3541066,0.4580886
0.2957295,1.3550899,0.45873388
0.29377999,1.3561716,0.45938858
0.29178458,1.3573455,0.46004153
0.28972575,1.3586372,0.46068184
0.28759577,1.3600529,0.4613213
0.28541886,1.3615867,0.46195833
0.28319031,1.3632362,0.46259611
0.28090722,1.3650103,0.46325299
0.27857348,1.3668909,0.46390686
0.27617518,1.3689087,0.46456155
0.27374306,1.3710515,0.46520177
0.27128947,1.3733011,0.46583599
0.2687923,1.3756802,0.46646296
0.26625094,1.3781679,0.46710412
0.26368812,1.3807578,0.46774607
0.26109188,1.3834372,0.46840971
0.25846659,1.3862061,0.46908158
0.2557913,1.3890828,0.46975
0.25308533,1.3920797,0.47042399
0.25035716,1.3951813,0.47108889
0.24758421,1.398364,0.47174727
0.24471917,1.4016535,0.47241246
0.24181091,1.4050147,0.4730734
0.23888181,1.4084588,0.47372599
0.23593105,1.4119826,0.47437089
0.23297178,1.4155829,0.4749865
0.23000854,1.4192662,0.47557494
0.22703689,1.4230217,0.47612171
0.22405602,1.4268166,0.47662483
0.22106729,1.430627,0.47709581
0.21803503,1.4344864,0.4775472
0.21506646,1.4383577,0.47791731
0.21214421,1.4422629,0.47823644
0.20927857,1.446171,0.47851746
0.20645821,1.4500817,0.47875126
0.2036798,1.453978,0.47894157
0.20092423,1.4578366,0.47909264
0.19816872,1.4616282,0.47920327
0.19542532,1.4653598,0.47928235
0.19270495,1.4690706,0.47930776
0.19006991,1.4727056,0.47928584
0.18746616,1.4762861,0.47924494
0.18489057,1.4797645,0.47918484
0.182334,1.4831613,0.47909012
0.17983285,1.4864392,0.47895064
0.17736738,1.4895896,0.47879252
0.17493655,1.4926163,0.47861763
0.17257389,1.4955066,0.47843234
0.17024726,1.4982482,0.47821454
0.16794728,1.5008014,0.47798643
0.16566735,1.5032149,0.4777396
0.16340663,1.5054433,0.47749106
0.16117781,1.5075016,0.47723562
0.15897961,1.509353,0.47698692
0.15674683,1.5110561,0.47676324
0.15450331,1.5125594,0.47653793
0.15223306,1.5138224,0.47632525
0.14991254,1.5148405,0.47613642
0.14754307,1.5155838,0.47600578
0.14513025,1.516078,0.47593098
0.14261391,1.5162554,0.47590439
0.13993183,1.5161164,0.47590276
0.13705424,1.5156068,0.47591425
0.13394181,1.5147727,0.47593233
0.13062674,1.5135866,0.47597287
0.12705513,1.5120171,0.47606542
0.12324629,1.5101373,0.47619547
0.119144967,1.5078745,0.4763666
0.114765828,1.5052982,0.47654292
0.110093015,1.5023112,0.47669632
0.105169956,1.4990162,0.47688946
0.099971571,1.4953526,0.47713515
0.094555234,1.4914507,0.47740818
0.088890048,1.4872142,0.4776861
0.082892953,1.4825021,0.47791803
0.076640095,1.477467,0.47808627
0.070084629,1.4719864,0.47816433
0.063344173,1.4662135,0.47815343
0.056411016,1.4600429,0.47806382
0.049333619,1.4536537,0.47795881
0.042095625,1.4469152,0.47779272
0.034784092,1.4398986,0.47756236
0.027260276,1.4323968,0.47724015
0.019518598,1.424276,0.47671551
0.011666415,1.4158123,0.47604933
0.003700375,1.4069716,0.47523843
-0.004251629,1.3978573,0.4743173
-0.012233462,1.388474,0.47330729
-0.020185494,1.3788694,0.47217143
-0.028222262,1.3688558,0.47078131
-0.036361383,1.3583467,0.46902302
-0.044595636,1.3473872,0.46689502
-0.052827118,1.3360741,0.46438476
-0.060933318,1.3247693,0.46169081
-0.0688198,1.3134381,0.4588374
-0.076572032,1.3019847,0.45580391
-0.084230952,1.2904041,0.45244666
-0.0917902,1.2785045,0.44859239
-0.099310632,1.2663302,0.44423048
-0.106702294,1.2540232,0.43953215
-0.113820541,1.2418497,0.43461784
-0.120668979,1.2299115,0.42957047
-0.127208854,1.2183064,0.42445833
-0.13347378,1.2068893,0.41910506
-0.13963212,1.1954768,0.41341532
-0.14546813,1.1841644,0.40732181
-0.15112953,1.1728698,0.4009117
-0.15645723,1.1618257,0.39434661
-0.16144162,1.1511113,0.38770401
-0.16603906,1.1407673,0.38096014
-0.17037186,1.1307782,0.37409477
-0.17439584,1.1210272,0.36701299
-0.17811655,1.1114661,0.35969174
-0.18157288,1.102038,0.35221884
-0.18459842,1.0928768,0.3446815
-0.18741449,1.0839609,0.33715321
-0.1897754,1.0754556,0.32969909
-0.19183557,1.0673633,0.32229802
-0.19352255,1.0597011,0.31498979
-0.19499572,1.0522505,0.30769236
-0.1961185,1.0451278,0.30046835
-0.19696872,1.038333,0.29337609
-0.19763513,1.0318438,0.28646092
-0.19809948,1.0258502,0.27989805
-0.19846344,1.0203349,0.27360305
-0.198664,1.01528913,0.26760267
-0.19881462,1.01072605,0.26194152
-0.19891351,1.00662104,0.25666963
-0.19903814,1.00284516,0.25173888
-0.19908889,0.99974868,0.24729062
-0.19921035,0.99710039,0.2433076
-0.19940441,0.99489462,0.23973682
-0.19962804,0.99328287,0.23665971
-0.19990398,0.9921653,0.23393529
-0.20024237,0.9914961,0.23158018
-0.20068946,0.99139967,0.2296623
-0.20128257,0.99180579,0.22816726
-0.20203347,0.9926351,0.22704187
-0.20297049,0.99402328,0.22634667
-0.20416257,0.99590336,0.22600208
-0.20554058,0.99821155,0.22592138
-0.20714545,1.00108772,0.22616088
-0.20897446,1.00446207,0.22663345
-0.21101471,1.00830254,0.2273091
-0.21331815,1.01275164,0.22824625
-0.21587503,1.01779754,0.22935919
-0.21864195,1.0233882,0.23057794
-0.22168086,1.029821,0.23193386
-0.22489362,1.0368615,0.23329482
-0.22822813,1.0445247,0.23461317
-0.23176787,1.053023,0.23594932
-0.23544525,1.0623089,0.23724232
-0.23923021,1.0723002,0.23844496
-0.2431155,1.0831582,0.2395504
-0.24703313,1.0947921,0.24051266
-0.25096301,1.1071906,0.24131423
-0.25489516,1.1203879,0.24196369
-0.25877743,1.1341031,0.24245576
-0.26263751,1.1486157,0.24278283
-0.26642388,1.1637807,0.24293091
-0.27009238,1.1794515,0.24288613
-0.27355694,1.1955989,0.24259987
-0.27677805,1.2122668,0.2420596
-0.27973704,1.2292628,0.24129583
