PositionX,PositionY,PositionZ
0.095852139,1.1949722,0.37970876
0.104738517,1.2018268,0.38402594
0.113656979,1.2092763,0.38826279
0.123468001,1.2177575,0.39274869
0.132461266,1.2263934,0.39652251
0.14141004,1.2355412,0.3999758
0.15034422,1.2450202,0.40308379
0.15926829,1.2548437,0.40579326
0.16812939,1.2649779,0.40807961
0.17696964,1.2754025,0.40999089
0.18571154,1.2859424,0.41142098
0.19430034,1.2966852,0.41223788
0.20282026,1.307578,0.41256023
0.21118023,1.3184843,0.41237255
0.21940549,1.329369,0.41169771
0.22747568,1.3401557,0.41051536
0.23536221,1.3509124,0.40873011
0.24307635,1.3615249,0.40646871
0.25064024,1.3719345,0.40372191
0.2580387,1.3821922,0.40048421
0.26527266,1.3921406,0.3968753
0.27241823,1.4017545,0.39294168
0.27934476,1.4109667,0.38863258
0.28616491,1.4198832,0.3840255
0.29279333,1.4284138,0.37911384
0.29928403,1.4365709,0.37393213
0.30564661,1.4443011,0.36859286
0.31183383,1.4515943,0.3630747
0.31786594,1.4584952,0.35744112
0.3237111,1.4648916,0.35168769
0.32941522,1.4708765,0.34582983
0.33494878,1.4764309,0.33995323
0.34039201,1.4816766,0.33399629
0.34570141,1.4864496,0.32802363
0.35087324,1.4908524,0.32204442
0.35595884,1.4949064,0.31611264
0.36090091,1.4985838,0.31016199
0.36573269,1.5018607,0.30425577
0.37045949,1.5046944,0.29843062
0.37509063,1.5071527,0.29270476
0.37964685,1.5092934,0.28707391
0.38412055,1.5110504,0.28158108
0.38850393,1.5123748,0.27624102
0.39278966,1.5133281,0.27101472
0.39700916,1.5139388,0.26594326
0.40113681,1.5141216,0.26100665
0.40519393,1.5139197,0.25631079
0.40919788,1.5133505,0.25183596
0.41317928,1.5124404,0.24749335
0.41713732,1.5110661,0.24336704
0.42099376,1.5092341,0.23949041
0.42481104,1.5070588,0.23579231
0.42857561,1.5044665,0.23232618
0.43229811,1.5014515,0.22910361
0.43595438,1.4979636,0.22615607
0.43956936,1.4940988,0.22344741
0.44314666,1.4898076,0.22098341
0.44670549,1.4850915,0.21873216
0.45024575,1.4799163,0.21672473
0.45375228,1.4744566,0.21487521
0.45719291,1.4685476,0.21331191
0.46048022,1.4621154,0.21214519
0.46363166,1.4552281,0.21133077
0.46664388,1.4479317,0.21084544
0.46959242,1.4402699,0.21057842
0.47241774,1.4321634,0.21055773
0.47515316,1.4236768,0.21069693
0.47771754,1.4148783,0.21103138
0.4799245,1.4057063,0.21168399
0.4818451,1.3961824,0.21258043
0.48349212,1.3863599,0.21364259
0.48493384,1.3762441,0.21476879
0.48614883,1.3658765,0.2159584
0.48712208,1.3553004,0.21719655
0.48778548,1.3444467,0.21855022
0.48806872,1.3334131,0.22004398
0.48796296,1.3222159,0.22175369
0.48749595,1.3107577,0.22362149
0.48681872,1.2990984,0.22559088
0.48587582,1.287207,0.22766653
0.4847538,1.2751782,0.22976137
0.48335725,1.2630564,0.23188804
0.48152238,1.2508858,0.23405883
0.47935407,1.2386391,0.23633473
0.47672812,1.2263722,0.23874784
0.47370997,1.2141017,0.24125237
0.47032942,1.201854,0.24375325
0.46659691,1.1896981,0.24628006
0.46251605,1.1777042,0.24880278
0.45803131,1.1658831,0.25131689
0.45314779,1.1542378,0.25383589
0.44794438,1.142783,0.2563456
0.44241884,1.131566,0.25883564
0.43656506,1.1205364,0.2612899
0.43028966,1.1097983,0.2636249
0.42363191,1.0993589,0.26586166
0.41654958,1.0891826,0.26800389
0.4090692,1.0793456,0.27001648
0.40121941,1.0698195,0.27189857
0.39313817,1.0607676,0.27367034
0.38482452,1.0520478,0.27534856
0.37620111,1.0437533,0.27690578
0.36744265,1.0357834,0.2783289
0.35843899,1.02819252,0.27960535
0.34941638,1.02100869,0.28074173
0.34031757,1.01422609,0.28179194
0.33116375,1.00792559,0.2827993
0.32202796,1.00208374,0.28381241
0.31293033,0.99670994,0.28479956
0.30386644,0.99160955,0.28578604
0.29488506,0.98706749,0.28673465
0.28602454,0.98293125,0.28774024
0.27730688,0.97928314,0.28878551
0.26875592,0.97619685,0.28991735
0.26039795,0.97349511,0.29115056
0.25233199,0.97124405,0.29248202
0.24452696,0.96935669,0.29390513
0.23693885,0.96786017,0.29539855
0.22967523,0.96675343,0.29697371
0.22262941,0.96606537,0.29863763
0.21577701,0.96571012,0.30045906
0.20912299,0.96579956,0.30238514
0.20264546,0.96623421,0.30448836
0.19635713,0.96703821,0.30669335
0.19028423,0.96825266,0.30907053
0.18450997,0.9697776,0.31156884
0.17900599,0.9716205,0.31417617
0.17380776,0.97376984,0.31692467
0.16876975,0.97622253,0.31980537
0.16391548,0.9789817,0.32281932
0.15922392,0.98214406,0.325977
0.15474805,0.98560556,0.32927387
0.15053527,0.98947182,0.33274042
0.14658952,0.99357929,0.33637037
0.1429948,0.99802741,0.34018898
0.13957976,1.00275433,0.34414913
0.13639737,1.00777859,0.34827601
0.1333919,1.01312742,0.35256174
0.13061245,1.01883107,0.35705316
0.12801963,1.02486605,0.36171146
0.12570088,1.0311539,0.36654641
0.12365548,1.0378157,0.37154573
0.12185536,1.0447838,0.37667617
0.12031503,1.0521487,0.38194934
0.11883135,1.0597819,0.38723765
0.1174988,1.0678026,0.39260223
0.11630316,1.076285,0.39799236
0.11525243,1.0851103,0.40342561
0.11431494,1.0943613,0.40883439
0.11357037,1.1040606,0.41425872
0.11287246,1.1140877,0.41960922
0.11230295,1.1245398,0.42485028
0.11187511,1.135378,0.42995743
0.11152461,1.1466081,0.43492946
0.11131728,1.158225,0.43978115
0.11119604,1.1701961,0.44450096
0.11120771,1.1825222,0.44905953
0.11135839,1.1952823,0.45338573
0.11165295,1.2083644,0.45748485
0.11210743,1.2218356,0.46125302
0.11275771,1.2356772,0.46480858
0.11351777,1.2497513,0.46814522
0.11441599,1.2640838,0.47120553
0.11545292,1.2786337,0.47395899
0.11666148,1.2934422,0.47641575
0.1180208,1.3084573,0.47856208
0.11948376,1.3235972,0.48038641
0.12100914,1.3387414,0.48186365
0.12251553,1.3538501,0.48298895
0.12397105,1.3688455,0.48390055
0.12529532,1.3837192,0.48432384
0.12650546,1.3983727,0.48434347
0.1275252,1.4128194,0.48401118
0.12831653,1.4269623,0.48324563
0.12890227,1.4408262,0.48207264
0.1291687,1.4542778,0.48041978
0.12911463,1.4673258,0.47828377
0.12866462,1.4799163,0.47571632
0.12785402,1.4920503,0.47280092
0.12667671,1.5036405,0.46942261
0.12524943,1.5147876,0.46582421
0.12345668,1.5254274,0.46185806
0.12128816,1.535458,0.45754013
0.11882413,1.5449868,0.45300828
0.1159247,1.5538221,0.44821902
0.112629861,1.5620135,0.44326575
0.108955977,1.5694644,0.43828215
0.105003985,1.5762438,0.43329431
0.100767211,1.5823966,0.42822346
0.09631826,1.5878537,0.42317905
0.091568167,1.5925302,0.41802696
0.086643781,1.5964703,0.41294806
0.081550082,1.5999015,0.40785003
0.076260215,1.602481,0.40289444
0.070910681,1.6043527,0.39815781
0.065565018,1.6055346,0.3935954
0.060238711,1.6061648,0.3891473
0.054872688,1.6061155,0.3848356
0.04957231,1.6053063,0.38073797
0.044298048,1.6038793,0.37688604
0.039138776,1.6018042,0.37339351
0.034067181,1.5992371,0.37020609
0.029167135,1.5959128,0.36741731
0.024476274,1.5921053,0.36486609
0.019915101,1.5878644,0.36245674
0.015656637,1.583074,0.36034576
0.011677818,1.5777382,0.35858849
0.007983418,1.5720952,0.35711341
0.004663654,1.5661803,0.35610325
0.001737158,1.5600867,0.35541984
-0.000866654,1.5538359,0.35499992
-0.003047528,1.54738,0.35480176
-0.004788426,1.5408102,0.35480429
-0.006057298,1.534227,0.35502155
-0.006745777,1.5275753,0.35552668
-0.006946711,1.5211022,0.35631499
-0.006650101,1.5147991,0.35732333
-0.005831373,1.5086269,0.35859565
-0.004302189,1.5028057,0.36000957
-0.002227439,1.4971313,0.3615048
0.000460793,1.4916587,0.36310819
0.003918928,1.4866182,0.36492272
0.007819454,1.482016,0.36694019
0.012262957,1.4779177,0.36914811
0.017268591,1.4745293,0.37151556
0.022851867,1.4719176,0.37396818
0.02898365,1.4700038,0.37646922
0.035763128,1.4687244,0.37900993
0.042863529,1.4680551,0.38143673
0.050447594,1.4681168,0.38385567
0.058597577,1.4689541,0.38626914
0.066869087,1.4702323,0.38861978
0.075691504,1.472112,0.39086238
0.084842031,1.4744293,0.393016
0.094298784,1.4770191,0.3950566
0.103956568,1.4797793,0.39692684
0.113872735,1.4827635,0.39864654
0.123909743,1.4860747,0.40014822
0.134082055,1.489521,0.40149009
0.144341749,1.4930731,0.40263926
0.1545682,1.4966851,0.40357014
0.16492924,1.500408,0.40427602
0.17526595,1.5041136,0.40474433
0.18564387,1.5078339,0.40490117
0.19597155,1.5115718,0.40479547
0.20632045,1.5153235,0.40442691
0.21662165,1.5190418,0.40377303
0.22696879,1.5226051,0.402846
0.23733048,1.5260296,0.40164247
0.2477282,1.5293056,0.40014997
0.25815351,1.5323928,0.39840669
0.26857975,1.535358,0.39637353
0.27898775,1.5381142,0.39407829
0.2893537,1.540683,0.39152616
0.2997012,1.5429819,0.38870055
0.30997284,1.5450411,0.38566531
0.32018963,1.5467628,0.38240525
0.33032411,1.5482409,0.37899301
0.34036924,1.5493831,0.3753488
0.35029639,1.5501899,0.37152316
0.36010664,1.550716,0.36754425
0.36984892,1.5508176,0.36342558
0.37952226,1.5505819,0.35918137
0.38912653,1.5498946,0.35486049
0.39865733,1.5487888,0.35046849
0.40808872,1.5471229,0.3459871
0.41736393,1.5449892,0.34147892
0.42646997,1.5423456,0.33696764
0.43532155,1.5391808,0.33255805
0.44389839,1.5354755,0.32824783
0.45218737,1.5311436,0.32408163
0.46021751,1.5264024,0.32002865
0.46785978,1.5210657,0.31620853
0.47507135,1.5152486,0.31265968
0.48175964,1.5089308,0.30943863
0.48794561,1.5022223,0.30653613
0.49371077,1.4952149,0.30386568
0.49901483,1.4878807,0.30142313
0.50403363,1.4803576,0.29915038
0.50869487,1.4726192,0.29717142
0.51300755,1.4647207,0.29547127
0.51690859,1.4565682,0.29407903
0.5204599,1.4482554,0.29295926
0.52360862,1.4397893,0.29211195
0.52651877,1.4311893,0.29145459
0.52918489,1.4224621,0.29097546
0.53147284,1.4134585,0.29092251
0.53334253,1.4042444,0.29123831
0.53476336,1.3948203,0.29191931
0.53559718,1.3852733,0.29290889
0.53594809,1.3756594,0.29416569
0.5357104,1.365956,0.2957723
0.53481873,1.3561765,0.29776627
0.53333105,1.3463341,0.3001552
0.53128916,1.3364533,0.30291387
0.5285688,1.3265877,0.30611471
0.52521494,1.3168736,0.30957285
0.52130209,1.3073335,0.3132374
0.51674543,1.297929,0.31716222
0.51151684,1.2887256,0.32133624
0.50571147,1.279632,0.32580594
0.49925688,1.27077,0.33048073
0.49227076,1.2622634,0.33524133
0.48479529,1.2541626,0.34001398
0.47677555,1.2465203,0.34483105
0.46831743,1.2394825,0.34961266
0.45952054,1.2330829,0.35438805
0.45041233,1.2272562,0.35919987
0.44096249,1.2221923,0.36398133
0.43137059,1.2178788,0.36869822
0.42151385,1.2145477,0.37327671
0.41166476,1.2122714,0.37767628
0.40185101,1.2110076,0.38195207
0.39212665,1.2106906,0.38609436
0.38246764,1.2114447,0.39010941
0.37296191,1.2130588,0.39396968
0.36363771,1.2156542,0.39761536
0.35448362,1.2192729,0.40108112
0.34557222,1.223842,0.40434585
0.33695733,1.2292851,0.40745278
0.32865977,1.2357294,0.41027442
0.32059479,1.242807,0.4129408
0.31276809,1.2506116,0.4153575
0.30520178,1.2592228,0.41750638
0.29783841,1.2684474,0.41939484
0.29066665,1.2782742,0.42103083
0.28362943,1.2885514,0.42242749
0.27677007,1.29929,0.42352254
0.2700815,1.310389,0.42437848
0.263569,1.3218139,0.42497221
0.25718621,1.3333012,0.42533278
0.25093606,1.3449448,0.42539742
0.24480936,1.3566519,0.42517793
0.23874938,1.3683055,0.4247563
0.23281406,1.3798489,0.42402856
0.22701498,1.3913131,0.42309005
0.22133938,1.4025225,0.421974
0.21578826,1.413407,0.42072586
0.21032583,1.4239453,0.41938843
0.20498309,1.4341068,0.41789323
0.19964559,1.4437704,0.41636714
0.19433897,1.4529601,0.41479663
0.1890541,1.4616301,0.41322115
0.18379096,1.4697236,0.41166798
0.1785223,1.4773151,0.41026486
0.17320626,1.4842306,0.40892706
0.1678019,1.4904938,0.40769047
0.16218117,1.4961036,0.4065701
0.1564007,1.5010781,0.40550929
0.15028916,1.5051949,0.40457574
0.14401891,1.5086807,0.40371757
0.13747734,1.5115,0.40295688
0.130591382,1.5135124,0.40228003
0.123256449,1.5146301,0.40172654
0.115422346,1.5147841,0.40117377
0.107079457,1.5140824,0.40058521
0.09828169,1.5125141,0.39993295
0.089187569,1.5101687,0.3992742
0.079754056,1.506817,0.39860705
0.07014793,1.5027315,0.3979091
0.060266246,1.4977517,0.39720405
0.050142451,1.4917865,0.39643811
0.039794528,1.4849113,0.39560439
0.029386013,1.4772282,0.39460164
0.0190102,1.4687552,0.39358773
0.008782472,1.4594683,0.39256153
-0.001373841,1.4495148,0.3915627
-0.01150178,1.438637,0.3904351
-0.02162633,1.4269904,0.38921209
-0.03173213,1.4146773,0.38785069
-0.041750086,1.4014235,0.38622384
-0.051670882,1.3876405,0.38443665
-0.061368672,1.3731806,0.38247412
-0.070919714,1.3582012,0.38038581
-0.080099418,1.3427705,0.37779488
-0.089148911,1.3269993,0.37493714
-0.097836411,1.3109331,0.37164378
-0.106185611,1.294638,0.36805174
-0.114214228,1.2782108,0.36412006
-0.121862562,1.2614239,0.35983588
-0.129064222,1.2445561,0.35520456
-0.13577866,1.2275177,0.35011157
-0.14201303,1.2107791,0.34466292
-0.14780755,1.194337,0.33873485
-0.15324683,1.1783414,0.332596
-0.15812167,1.1628694,0.32592337
-0.16248604,1.1478865,0.31893316
-0.16643227,1.133618,0.31160763
-0.16984896,1.1204875,0.30406478
-0.17294441,1.1084556,0.29641974
-0.17570599,1.0978145,0.2889388
-0.17818081,1.0884761,0.28171729
-0.18034594,1.0802935,0.27473885
-0.18218665,1.0731493,0.26801238
-0.18381359,1.0671107,0.2616863
-0.18532987,1.0621512,0.25595411
-0.18683687,1.0581825,0.25076125
-0.18828401,1.0553741,0.2462146
-0.18969086,1.0532829,0.24227387
-0.19093102,1.0521617,0.23897823
-0.19219375,1.0516809,0.23612041
-0.19332928,1.0521223,0.23388936
-0.19452074,1.0532882,0.2320974
-0.19568724,1.0553446,0.23092956
-0.19700422,1.0581588,0.23032763
-0.19832725,1.0616214,0.23018808
-0.19966318,1.0657993,0.23044172
-0.20097808,1.0706214,0.2309347
-0.20232716,1.0761705,0.23164411
-0.20373394,1.0824209,0.23251479
-0.20517201,1.0894468,0.23359536
-0.2068101,1.0970888,0.23471279
-0.20855308,1.1055148,0.2360093
-0.21042259,1.1145421,0.23735134
-0.21236697,1.1243688,0.23866938
-0.21443665,1.1349849,0.23997438
-0.21659198,1.1463278,0.24131346
-0.21876265,1.1583332,0.24268266
-0.22097004,1.1708972,0.24405637
-0.22315758,1.1841161,0.24533344
-0.2253298,1.1979809,0.24654845
-0.2273875,1.212425,0.24760678
-0.22936992,1.2272237,0.24855493
-0.23116479,1.2426023,0.24932032
-0.23272254,1.2582257,0.24995715
-0.23403866,1.2741012,0.25046939
-0.23507099,1.2902338,0.25084013
-0.23594288,1.3065493,0.2511184
-0.23646039,1.3229489,0.25118257
-0.23679311,1.3393549,0.2510921
-0.23678536,1.3555287,0.25086358
-0.23654304,1.371442,0.25054158
-0.23591476,1.3870395,0.25010399
-0.23499596,1.4021571,0.24961595
-0.23376605,1.4166415,0.24910214
-0.23230771,1.4305012,0.24852061
-0.23074931,1.4437687,0.24793648
-0.22901434,1.456273,0.24733413
-0.22726962,1.4680337,0.24682296
