PositionX,PositionY,PositionZ
0.13692114,1.229653,0.39930302
0.1458234,1.2390968,0.40268208
0.15482296,1.2490358,0.40569038
0.16373462,1.2591322,0.40832994
0.17266674,1.2694262,0.41058374
0.18161544,1.2800344,0.4122835
0.19043538,1.290859,0.41347714
0.19911632,1.3017692,0.4142914
0.20768846,1.3127526,0.41451202
0.21593394,1.3239442,0.41389202
0.22402508,1.3351216,0.41283696
0.23192508,1.3461096,0.41126796
0.23969466,1.3569688,0.40910402
0.2472629,1.3675588,0.4065187
0.25479048,1.3778806,0.4035682
0.26212762,1.3879282,0.40010046
0.2693554,1.3977594,0.39617586
0.27638274,1.4074156,0.3918644
0.28328242,1.4167224,0.3872319
0.29004598,1.4256284,0.38231516
0.2965619,1.4340052,0.3771647
0.30297442,1.442007,0.37187514
0.30920392,1.449412,0.36636328
0.31528564,1.4564194,0.36063236
0.32124724,1.4629738,0.35487056
0.32710576,1.4691834,0.3489847
0.33275746,1.4749834,0.3430071
0.33821828,1.4803712,0.3370121
0.3435448,1.4853336,0.3310273
0.34865032,1.489888,0.3250359
0.35367826,1.4941698,0.31900788
0.35864536,1.4979158,0.31304016
0.3635282,1.5013336,0.30707674
0.36837288,1.5044792,0.30119798
0.3731515,1.5072796,0.29528808
0.37778712,1.5095516,0.28950366
0.38227362,1.511473,0.28382108
0.38665306,1.5129718,0.27833278
0.39092082,1.5141076,0.27294984
0.3950896,1.5148212,0.26787408
0.39922074,1.515198,0.26297838
0.4033057,1.5151832,0.25820836
0.40736526,1.5149058,0.25355374
0.4113528,1.5141356,0.24906346
0.41529826,1.5130182,0.2447475
0.41917502,1.511503,0.24069354
0.42305286,1.5096976,0.23677834
0.42690938,1.5072264,0.23318034
0.43063472,1.5043326,0.22991736
0.43432382,1.5010994,0.22683712
0.4379762,1.49743,0.22395882
0.44154336,1.4932054,0.22142888
0.44499938,1.4887008,0.2191318
0.448504,1.483865,0.21697746
0.4519695,1.4785158,0.2151297
0.45543478,1.472753,0.2135055
0.45894814,1.4666272,0.21202058
0.46250518,1.4602124,0.21061862
0.46588182,1.4532302,0.20964636
0.46899094,1.445715,0.20916068
0.47182854,1.4377032,0.20915604
0.47433962,1.4292362,0.2096703
0.47667966,1.4203274,0.21053822
0.47895366,1.4110966,0.2114691
0.48131538,1.4016386,0.21223318
0.48360654,1.3920534,0.21290672
0.48550938,1.3821764,0.21369768
0.48701054,1.3720374,0.21462264
0.48803058,1.3616232,0.21581608
0.4885523,1.3508496,0.2173044
0.48869112,1.3396996,0.21901008
0.48873478,1.3284244,0.22069542
0.48856042,1.316856,0.2224778
0.48810686,1.305203,0.22427188
0.48737362,1.2935822,0.22620298
0.48630078,1.2818158,0.2282329
0.48490266,1.2697724,0.23048634
0.48319122,1.257558,0.23285526
0.48140074,1.2451534,0.23525086
0.47934088,1.2325306,0.2375731
0.47674398,1.2199558,0.23988476
0.47380548,1.2075058,0.24218312
0.47026502,1.1951864,0.24464042
0.4660192,1.18305,0.24725388
0.46131796,1.1711774,0.2499334
0.45644984,1.1594404,0.25267536
0.45122662,1.1479026,0.25542244
0.4457976,1.1365798,0.25799336
0.44027638,1.1254256,0.2604179
0.4345708,1.1143886,0.2627578
0.42838784,1.1036916,0.26499592
0.4219035,1.0931702,0.26715736
0.41478172,1.0830168,0.26925644
0.40698744,1.0732922,0.27130542
0.39852836,1.0639766,0.27324998
0.38975056,1.0549996,0.27503704
0.38053532,1.0464688,0.27663978
0.37149462,1.0385184,0.27808424
0.3626616,1.0308034,0.2793917
0.35387386,1.02353,0.28056158
0.34513474,1.0165672,0.28162076
0.33634266,1.00991624,0.28257092
0.32733814,1.00349898,0.28339922
0.31797354,0.99764878,0.28419218
0.30845364,0.99232118,0.28503702
0.29892118,0.98760028,0.28600406
0.289518,0.98350364,0.2870282
0.28039474,0.97972012,0.28817286
0.27179658,0.9764862,0.28927712
0.26359544,0.97354132,0.29044346
0.25569258,0.970966,0.29156696
0.24799384,0.96889006,0.2928065
0.24040116,0.9672701,0.29412826
0.2328674,0.9660019,0.29568692
0.22545848,0.96517206,0.2973668
0.21818512,0.96475434,0.29923014
0.21135662,0.9646168,0.30114092
0.20485766,0.96486064,0.303147
0.19868662,0.96541834,0.3052312
0.1927875,0.96642706,0.30740348
0.1871058,0.96771408,0.30974658
0.18135764,0.96945962,0.31224578
0.1757108,0.97164468,0.31499406
0.17033332,0.97413686,0.31790648
0.16522448,0.97681394,0.32094886
0.16050972,0.9798256,0.32410276
0.15618186,0.98298544,0.32736496
0.15212016,0.98631872,0.33064458
0.14811452,0.99015126,0.33404752
0.14427162,0.99439718,0.33759888
0.14056082,0.99911804,0.34137808
0.13699718,1.00417314,0.34537578
0.13386944,1.0097361,0.34973338
0.131045,1.0153574,0.35425074
0.12852312,1.02116,0.35895314
0.12622298,1.0271368,0.3637454
0.12422772,1.033489,0.36873054
0.12216982,1.039996,0.37368954
0.12035676,1.0469504,0.37884208
0.11878784,1.0544714,0.38413832
0.11748774,1.0624308,0.38960694
0.11640234,1.0708084,0.39516814
0.11549288,1.0795678,0.40078576
0.11464084,1.0886548,0.40636238
0.11381848,1.0980986,0.4118464
0.11301712,1.1077898,0.41724428
0.11222754,1.1179142,0.42250064
0.11164786,1.1285534,0.42773168
0.11110408,1.1395206,0.43285606
0.11078742,1.150981,0.43785416
0.1107331,1.1629662,0.44267058
0.11082168,1.175302,0.44735828
0.1109867,1.1878966,0.45183062
0.111288,1.2008716,0.45614586
0.111628,1.2140634,0.4602649
0.11198368,1.2275984,0.46410088
0.11248422,1.2414268,0.46761142
0.11322816,1.2557746,0.47067542
0.11422742,1.2704828,0.4734713
0.11540754,1.2854392,0.47602554
0.1168483,1.3005692,0.47831018
0.11842162,1.3158406,0.48030656
0.1200948,1.3311098,0.48215608
0.12181418,1.3464318,0.48365286
0.12355998,1.3617552,0.48474728
0.12516998,1.3769136,0.48541712
0.12660944,1.3918596,0.48567134
0.1278473,1.4065812,0.48564502
0.12877646,1.4210066,0.48499482
0.12945094,1.4349902,0.48393966
0.12988042,1.4487252,0.48260524
0.13002362,1.462065,0.48081992
0.12995724,1.4750712,0.47850026
0.12956094,1.487549,0.47584474
0.12877832,1.4996614,0.47262788
0.12744882,1.5111074,0.4688274
0.12568442,1.5220356,0.46478192
0.12339618,1.5322098,0.46034496
0.12093792,1.5420262,0.45580368
0.11813504,1.5511934,0.45108824
0.1151275,1.5598086,0.44625286
0.11196384,1.567938,0.44123464
0.10845322,1.5754344,0.43609308
0.104321802,1.5820008,0.43072782
0.099776914,1.5877354,0.42547606
0.09488047,1.592679,0.42033576
0.089570582,1.5968552,0.41521228
0.0841833,1.600273,0.41026502
0.078814532,1.6030596,0.4053261
0.073510648,1.6052052,0.40042006
0.068219694,1.607124,0.3953643
0.062949848,1.6081068,0.3905766
0.057638062,1.6084324,0.3860506
0.052315504,1.6080096,0.3818647
0.046966774,1.6071244,0.37787454
0.041525682,1.605107,0.3743069
0.036194772,1.6025058,0.37089934
0.030958034,1.5993262,0.36772148
0.025962048,1.5955988,0.36492232
0.021167588,1.5913498,0.36253764
0.016808588,1.5867186,0.36052772
0.012757777,1.5817048,0.35883284
0.008872168,1.5764026,0.357192
0.005351226,1.5705492,0.3557692
0.002188048,1.5641266,0.35463934
-0.000841752,1.5574718,0.3536991
-0.00343047,1.5506558,0.35337366
-0.005397852,1.5437708,0.35364768
-0.007084534,1.5371226,0.35423064
-0.008283103,1.5306334,0.35496418
-0.0087351,1.5241486,0.35590948
-0.008684126,1.5177982,0.35666944
-0.008093703,1.5113798,0.35740568
-0.006808889,1.5050818,0.35839934
-0.005017099,1.4989648,0.35968248
-0.002927646,1.4931052,0.36128182
7.97E-05,1.4878132,0.3633497
0.003638825,1.4828828,0.36560392
0.007730476,1.4782356,0.36781704
0.012854955,1.4742716,0.37016296
0.018566554,1.4709268,0.37259856
0.024446166,1.4680222,0.37494652
0.030898358,1.4661758,0.3774272
0.037973258,1.4655996,0.38011932
0.045112344,1.465736,0.38277548
0.052959702,1.466522,0.3854213
0.061280892,1.468088,0.38792694
0.06999683,1.4700578,0.39028414
0.079221896,1.4723086,0.39241896
0.08862583,1.4747286,0.39446408
0.098423306,1.477702,0.39630346
0.10840317,1.4807706,0.39810506
0.118600738,1.4839804,0.39982906
0.12869124,1.48725,0.40143472
0.13911964,1.4907984,0.402829
0.14939618,1.4944474,0.40399298
0.15976094,1.4982714,0.40487512
0.17008276,1.5021658,0.40544946
0.18044516,1.5061202,0.40570556
0.19073884,1.5100176,0.40572304
0.20113572,1.5137798,0.40549568
0.2115268,1.5173964,0.40492722
0.22186034,1.5209778,0.40414148
0.23219574,1.5245268,0.40314826
0.24250446,1.528066,0.40182302
0.25280186,1.5314304,0.40019632
0.26313416,1.5346628,0.39835772
0.27359606,1.5376334,0.39615846
0.28411128,1.5402588,0.39366512
0.29465504,1.54265,0.39092404
0.30517364,1.544798,0.38796026
0.31557324,1.5467032,0.3846946
0.32580634,1.5483304,0.38124264
0.3358344,1.5498234,0.3776655
0.34572422,1.5508756,0.37388646
0.35547458,1.5516838,0.37002576
0.36516524,1.552063,0.366003
0.37478644,1.5520494,0.36180368
0.38437888,1.5516086,0.357423
0.39397362,1.5507596,0.3529647
0.40356994,1.54948,0.34833698
0.41308782,1.5477262,0.34371798
0.42252822,1.5455282,0.3391333
0.43179856,1.5426372,0.3345512
0.44075424,1.5392188,0.32999314
0.44937,1.5352112,0.3255983
0.45755528,1.5306354,0.32139812
0.46526856,1.5254228,0.31736236
0.47257618,1.51965,0.31361206
0.47968078,1.513586,0.31006416
0.48634956,1.5069202,0.30681876
0.49258742,1.4998618,0.30392124
0.49825072,1.4924388,0.3015149
0.50331504,1.4847946,0.2994602
0.50774076,1.4768438,0.2976672
0.5116801,1.4688412,0.2960275
0.51547984,1.4608534,0.29437952
0.51913902,1.4527996,0.29282794
0.52270006,1.4446468,0.29148234
0.52607642,1.4362926,0.29049086
0.5292397,1.4276696,0.28989102
0.5317374,1.4187252,0.28984438
0.53389852,1.409579,0.29008124
0.53566972,1.4002774,0.29046858
0.53686926,1.3906244,0.29135416
0.53744536,1.3808192,0.2925856
0.53778932,1.3709154,0.29399424
0.53729584,1.3609676,0.29573654
0.53622646,1.3510414,0.2978628
0.53455154,1.3412876,0.30019044
0.5321921,1.3315338,0.30294694
0.52887278,1.3217528,0.30631616
0.52528248,1.311939,0.3100912
0.52091114,1.302134,0.31436662
0.51587834,1.2924596,0.31895526
0.51041208,1.2831332,0.32352786
0.50461808,1.2741052,0.32800828
0.4977512,1.2655122,0.33258128
0.4905118,1.25713,0.33724526
0.48263542,1.2490804,0.3420062
0.47412944,1.2413936,0.3469548
0.4649725,1.23422,0.35201968
0.4557999,1.2275284,0.35708082
0.44612306,1.221835,0.36198006
0.43640566,1.2170854,0.3667699
0.42669522,1.2131188,0.37144494
0.41695248,1.2101646,0.37594298
0.40694128,1.2082292,0.38031562
0.39690464,1.2072604,0.38457336
0.38692386,1.2074574,0.38858266
0.3770068,1.2088964,0.3924592
0.36730082,1.2112166,0.39624574
0.357994,1.2146602,0.3999032
0.34901918,1.2188572,0.403366
0.34035156,1.223851,0.40664806
0.33196044,1.2296494,0.40970304
0.32384362,1.2364674,0.41244596
0.31592066,1.24391,0.41500236
0.30830036,1.2526016,0.41718284
0.30083802,1.261763,0.41923354
0.29357574,1.2715738,0.42101196
0.28655994,1.2819782,0.4225668
0.27975616,1.2929848,0.42378732
0.27303294,1.3039468,0.42487882
0.26642084,1.3153398,0.42562144
0.2599644,1.3270062,0.42603312
0.25360306,1.3387998,0.42619016
0.24738184,1.350643,0.4261571
0.24133948,1.3626556,0.42578674
0.23545128,1.3745498,0.4251734
0.22965432,1.3862976,0.42432274
0.2238957,1.3978112,0.42332244
0.21824628,1.4090548,0.42190002
0.21269048,1.4199706,0.42039336
0.20722748,1.4304952,0.4187746
0.2019222,1.4405164,0.41712898
0.19675596,1.4500794,0.41545442
0.1917199,1.4591588,0.41388644
0.1866007,1.4675702,0.41234092
0.18145046,1.475425,0.41081866
0.176186,1.4827438,0.40931332
0.17082596,1.4893678,0.40788154
0.1653247,1.4954714,0.40664328
0.15981182,1.500891,0.4055132
0.15415334,1.5055626,0.40456228
0.14817634,1.5094634,0.40382688
0.14197544,1.5127884,0.40313704
0.13525362,1.5149184,0.4025082
0.128226,1.5164704,0.40192194
0.12080134,1.5174374,0.40135148
0.113006424,1.5175614,0.40073318
0.104537458,1.5164718,0.40031604
0.095591072,1.5146498,0.39983934
0.085932914,1.5116944,0.39924848
0.07576204,1.5075908,0.39851442
0.065368714,1.502776,0.39781522
0.054970654,1.4971622,0.39689806
0.044704788,1.4908132,0.39597886
0.034599578,1.483809,0.39515962
0.024522861,1.4759822,0.3943618
0.014220343,1.4670466,0.39339356
0.003801373,1.4572942,0.39230522
-0.006684387,1.4466972,0.3911966
-0.017034633,1.4351276,0.38996344
-0.027270542,1.4230474,0.3887636
-0.037223902,1.4102274,0.38747664
-0.047054032,1.3966866,0.38611896
-0.056779872,1.3826574,0.38450478
-0.066465538,1.3677194,0.38248424
-0.076071222,1.3522336,0.3801097
-0.085513442,1.3361338,0.3774716
-0.094785396,1.3197158,0.37465266
-0.103418964,1.3028836,0.37108498
-0.111832284,1.2862792,0.36739004
-0.1196016,1.2696326,0.36317786
-0.12685778,1.2531422,0.35863188
-0.13364306,1.2367058,0.35358746
-0.14030616,1.2199642,0.34858678
-0.14629616,1.202833,0.34301908
-0.15195572,1.1854028,0.33704528
-0.15716828,1.168416,0.33069396
-0.16197204,1.1519682,0.32388224
-0.1661875,1.1367186,0.31660522
-0.16994718,1.1229058,0.30882766
-0.17301636,1.1103702,0.30082104
-0.17569626,1.09882,0.2925213
-0.17772588,1.0890068,0.28424732
-0.17970132,1.0801926,0.27623426
-0.1814648,1.0727232,0.26904994
-0.18334526,1.066582,0.26261354
-0.18499562,1.061767,0.2569564
-0.18664742,1.0572918,0.25177744
-0.18792586,1.0540288,0.24713834
-0.18919494,1.0515792,0.24285828
-0.19032848,1.049783,0.23890896
-0.1915724,1.0489812,0.2354728
-0.1927343,1.049274,0.2327703
-0.19393618,1.0502946,0.23081812
-0.19519256,1.0517826,0.22938254
-0.19633008,1.0544616,0.22886976
-0.19746908,1.0575952,0.228722
-0.19864018,1.0614152,0.22908882
-0.20007226,1.066023,0.22983714
-0.20146194,1.0714602,0.23099362
-0.20299628,1.077137,0.23201368
-0.20448708,1.0836476,0.2331474
-0.20601414,1.0909258,0.2341994
-0.20739562,1.0988188,0.23519244
-0.20888208,1.1074334,0.2361971
-0.21062392,1.1170406,0.2374119
-0.21261908,1.127382,0.2388712
-0.21483104,1.1381584,0.24050328
-0.21733832,1.1499188,0.24214632
-0.21999122,1.1625364,0.24375166
-0.22256004,1.175615,0.24521502
-0.22490622,1.1892844,0.24649412
-0.22710904,1.203636,0.24760946
-0.22897684,1.2183134,0.24852056
-0.23066838,1.2334254,0.24934524
-0.23221496,1.249235,0.24999854
-0.23383362,1.265163,0.25061574
-0.23522054,1.2815686,0.25103118
-0.23646824,1.298138,0.25139374
-0.23740894,1.314777,0.25159354
-0.23792702,1.3312326,0.25168172
-0.23805214,1.3479356,0.25162106
-0.23770024,1.3643292,0.25133396
-0.23711798,1.3805718,0.25079046
-0.23616178,1.3962804,0.25013362
-0.23515906,1.4116514,0.24940144
-0.23377738,1.4261434,0.24858692
-0.23229168,1.439985,0.24789794
-0.23041412,1.4527112,0.24741382
-0.22845364,1.464722,0.2469076
-0.22633956,1.475886,0.24647152
-0.2242513,1.4864026,0.24608134
-0.22224756,1.4960824,0.24574798
